,Text_Name,Text,Genre,Sentiment
[01:21:35.260 --> 01:21:37.260] 为什么它的马达会抖
[01:21:37.260 --> 01:21:38.260] 对吧
[01:21:39.260 --> 01:21:40.260] 你会知道
[01:21:40.260 --> 01:21:41.260] 那个地方有问题
[01:21:41.260 --> 01:21:43.260] 就新的这个地方有问题
[01:21:47.260 --> 01:21:48.260] 那这种情况下
[01:21:48.260 --> 01:21:50.260] 在你
[01:21:50.260 --> 01:21:52.260] 整个这个
[01:21:52.260 --> 01:21:55.260] 急症的这个情况过了之后
[01:21:55.260 --> 01:21:57.260] 当你觉得你的
[01:21:57.260 --> 01:21:59.260] 症状
[01:21:59.260 --> 01:22:00.260] 对吧
[01:22:00.260 --> 01:22:01.260] 烧也退了
[01:22:01.260 --> 01:22:02.260] 也没有太多不舒服了
[01:22:02.260 --> 01:22:05.260] 你想照顾好这个事情
[01:22:05.260 --> 01:22:06.260] 我觉得两个东西
[01:22:06.260 --> 01:22:07.260] 第一就是什么
[01:22:07.260 --> 01:22:08.260] 我个人建议的
[01:22:08.260 --> 01:22:10.260] 比如像家里面很多老人
[01:22:10.260 --> 01:22:12.260] 在没有感冒
[01:22:12.260 --> 01:22:15.260] 身体没有不舒服的情况下
[01:22:15.260 --> 01:22:16.260] 每天
[01:22:16.260 --> 01:22:19.260] 用5克的人参熬水
[01:22:19.260 --> 01:22:22.260] 用那个水来煮无骨粉
[01:22:22.260 --> 01:22:23.260] 就是用
[01:22:23.260 --> 01:22:25.260] 参汤来煮无骨粉
[01:22:29.260 --> 01:22:31.260] 就是我们有两个药
[01:22:31.260 --> 01:22:33.260] 食物上交的心肾
[01:22:33.260 --> 01:22:35.260] 就是我们有两个药
[01:22:35.260 --> 01:22:37.260] 食物上交的心的
[01:22:37.260 --> 01:22:39.260] 有两个药
[01:22:39.260 --> 01:22:40.260] 就是我们叫
[01:22:40.260 --> 01:22:41.260] 立脊
[01:22:41.260 --> 01:22:42.260] 对吧
[01:22:42.260 --> 01:22:43.260] 立上脊
[01:22:43.260 --> 01:22:44.260] 立在心上
[01:22:44.260 --> 01:22:45.260] 一个是人身
[01:22:45.260 --> 01:22:46.260] 一个是恶胶
[01:22:48.260 --> 01:22:50.260] 但是恶胶相对来说呢
[01:22:50.260 --> 01:22:52.260] 恶胶太过于滋溺
[01:22:52.260 --> 01:22:54.260] 不那么容易消化
[01:22:54.260 --> 01:22:55.260] 所以你知道
[01:22:55.260 --> 01:22:57.260] 就像一个桌子
[01:22:57.260 --> 01:22:58.260] 一个桌子
[01:22:58.260 --> 01:22:59.260] 一个木头桌子
[01:22:59.260 --> 01:23:00.260] 就如果你
[01:23:00.260 --> 01:23:01.260] 如果你
[01:23:01.260 --> 01:23:02.260] 滴一滴
[01:23:02.260 --> 01:23:04.260] 滴一滴恶胶在上面的话
[01:23:04.260 --> 01:23:05.260] 干了之后
[01:23:05.260 --> 01:23:07.260] 你抠都抠不下来
[01:23:07.260 --> 01:23:09.260] 你用刀都把它抠不下来
[01:23:09.260 --> 01:23:11.260] 就恶胶很黏膩的
[01:23:11.260 --> 01:23:13.260] 它很不容易化
[01:23:17.260 --> 01:23:20.260] 高血压跟高血压没有什么关系
[01:23:20.260 --> 01:23:23.260] 人身跟西洋身完全是不一样的
[01:23:23.260 --> 01:23:24.260] 西洋身
[01:23:24.260 --> 01:23:25.260] 西洋身说实话
[01:23:25.260 --> 01:23:28.260] 西洋身不能完全散作是药
[01:23:28.260 --> 01:23:29.260] 西洋身我觉得更多的
[01:23:29.260 --> 01:23:30.260] 它叫食物
[01:23:31.260 --> 01:23:32.260] 它跟药没有什么关系的
[01:23:39.260 --> 01:23:40.260] 千万不要吃恶胶
[01:23:43.260 --> 01:23:45.260] 买零下身就可以了
[01:23:46.260 --> 01:23:48.260] 就如果你买得到
[01:23:48.260 --> 01:23:49.260] 真正的零下身的话
[01:23:50.260 --> 01:23:52.260] 其他的都不行
[01:23:52.260 --> 01:23:53.260] 什么高利生红身
[01:23:53.260 --> 01:23:54.260] 什么黑身都不行
[01:23:54.260 --> 01:23:55.260] 一定
[01:23:55.260 --> 01:23:57.260] 要买就一定要零下身
[01:23:59.260 --> 01:24:06.260] 我先回答一下这位问题
[01:24:06.260 --> 01:24:07.260] 这位朋友说
[01:24:07.260 --> 01:24:09.260] 他高烧退下来
[01:24:09.260 --> 01:24:12.260] 可是现在每天还是低烧37度5
[01:24:12.260 --> 01:24:13.260] 体感不热
[01:24:13.260 --> 01:24:14.260] 口苦精神渴
[01:24:14.260 --> 01:24:15.260] 有问题
[01:24:15.260 --> 01:24:16.260] 就说明还没好
[01:24:16.260 --> 01:24:18.260] 就只是好
[01:24:18.260 --> 01:24:19.260] 就是出去了
[01:24:19.260 --> 01:24:21.260] 就比如说我们说这个血液器
[01:24:21.260 --> 01:24:23.260] 可能出去了70%了
[01:24:23.260 --> 01:24:26.260] 那剩下可能30%还没有完全出去
[01:24:26.260 --> 01:24:28.260] 所以我觉得你还得接着吃
[01:24:28.260 --> 01:24:29.260] 对吧 接着吃
[01:24:33.260 --> 01:24:34.260] 不是零下身
[01:24:34.260 --> 01:24:36.260] 是零下身
[01:24:39.260 --> 01:24:41.260] 零下身是跟
[01:24:41.260 --> 01:24:42.260] 零下身什么意思呢
[01:24:42.260 --> 01:24:45.260] 就是现在我们绝大多数的人身
[01:24:45.260 --> 01:24:46.260] 对对对
[01:24:46.260 --> 01:24:47.260] 这位朋友写的对
[01:24:47.260 --> 01:24:49.260] 就是这个什么越达瓦
[01:24:49.260 --> 01:24:50.260] 就是
[01:24:51.260 --> 01:24:53.260] 绝大部分的人身
[01:24:53.260 --> 01:24:54.260] 它是
[01:24:55.260 --> 01:24:56.260] 呃
[01:24:57.260 --> 01:24:59.260] 就是人工种植的
[01:24:59.260 --> 01:25:00.260] 对人工种植的
[01:25:00.260 --> 01:25:02.260] 零下身是什么意思呢
[01:25:02.260 --> 01:25:03.260] 就是人工
[01:25:03.260 --> 01:25:05.260] 他也叫人工种植
[01:25:05.260 --> 01:25:07.260] 他是半野生的
[01:25:07.260 --> 01:25:11.260] 他是人工把这个生的种子
[01:25:11.260 --> 01:25:12.260] 种到这个
[01:25:12.260 --> 01:25:14.260] 播种到这个
[01:25:14.260 --> 01:25:17.260] 比如长白山的这个树林里面
[01:25:17.260 --> 01:25:21.260] 然后让自然的环境去长的
[01:25:21.260 --> 01:25:25.260] 他是半种植的野生的生
[01:25:25.260 --> 01:25:27.260] 对是这样
[01:25:27.260 --> 01:25:28.260] 所以我觉得相对来说
[01:25:28.260 --> 01:25:30.260] 你要买纯野生的
[01:25:30.260 --> 01:25:31.260] 我觉得
[01:25:31.260 --> 01:25:33.260] 第一我觉得没有必要
[01:25:34.260 --> 01:25:36.260] 我觉得这样一个半野生的种子
[01:25:36.260 --> 01:25:37.260] 我觉得他的
[01:25:37.260 --> 01:25:39.260] 其实就是现在我看到的
[01:25:39.260 --> 01:25:43.260] 我觉得只要123年以上的
[01:25:43.260 --> 01:25:45.260] 我觉得其实他的药效还是挺好的
[01:25:45.260 --> 01:25:47.260] 没有必要完全买野生的
[01:25:47.260 --> 01:25:48.260] 因为我觉得成本太高
[01:25:48.260 --> 01:25:49.260] 也能买得到
[01:25:49.260 --> 01:25:51.260] 只不过我觉得成本太高
[01:25:51.260 --> 01:25:52.260] 没必要
[01:26:01.260 --> 01:26:02.260] 就是告诉你纯野生的
[01:26:02.260 --> 01:26:04.260] 那多半都是骗人的
[01:26:04.260 --> 01:26:05.260] 党生不行
[01:26:05.260 --> 01:26:06.260] 党生不行
[01:26:06.260 --> 01:26:08.260] 因为党生太甜
[01:26:08.260 --> 01:26:10.260] 党生太甜的话
[01:26:10.260 --> 01:26:11.260] 我们叫什么
[01:26:11.260 --> 01:26:12.260] 叫置中
[01:26:12.260 --> 01:26:14.260] 就是他会组织中交
[01:26:14.260 --> 01:26:17.260] 就甜的东西他都会自腻
[01:26:17.260 --> 01:26:18.260] 就比如像鹅胶
[01:26:18.260 --> 01:26:20.260] 鹅胶为什么也是甜的对吧
[01:26:25.260 --> 01:26:26.260] 那么
[01:26:27.260 --> 01:26:28.260] 就顺着这个事情
[01:26:28.260 --> 01:26:29.260] 我们继续跟大家说一下
[01:26:29.260 --> 01:26:30.260] 第一个我就建议
[01:26:30.260 --> 01:26:32.260] 如果是心肺有问题的
[01:26:33.260 --> 01:26:34.260] 比如容易喘的
[01:26:35.260 --> 01:26:37.260] 容易心慌的
[01:26:37.260 --> 01:26:39.260] 就是上交有问题的
[01:26:39.260 --> 01:26:40.260] 上交心肺有问题
[01:26:40.260 --> 01:26:41.260] 气不足的
[01:26:41.260 --> 01:26:42.260] 对吧
[01:26:42.260 --> 01:26:43.260] 走两步就气喘吁吁的
[01:26:44.260 --> 01:26:45.260] 就说一会话
[01:26:45.260 --> 01:26:47.260] 他就觉得上气不接下气
[01:26:47.260 --> 01:26:49.260] 甚至于不愿意说话的
[01:26:49.260 --> 01:26:50.260] 大家可以试试看
[01:26:50.260 --> 01:26:53.260] 在你人没有不舒服的情况下
[01:26:53.260 --> 01:26:55.260] 每天五克
[01:26:55.260 --> 01:26:57.260] 五克人参
[01:26:57.260 --> 01:26:58.260] 这五克人参呢
[01:26:58.260 --> 01:27:00.260] 他可能大概需要熬
[01:27:00.260 --> 01:27:02.260] 一个小时以上
[01:27:03.260 --> 01:27:04.260] 把它打碎
[01:27:04.260 --> 01:27:06.260] 打碎了熬一个小时以上
[01:27:06.260 --> 01:27:08.260] 然后把这个水放到那个地方
[01:27:08.260 --> 01:27:09.260] 第二天早上
[01:27:09.260 --> 01:27:11.260] 用这个水来煮五谷粉
[01:27:11.260 --> 01:27:12.260] 对吧
[01:27:12.260 --> 01:27:13.260] 这是保护你
[01:27:13.260 --> 01:27:16.260] 让上交的气变得更足的一个方法
[01:27:16.260 --> 01:27:17.260] 然后如果中交
[01:27:17.260 --> 01:27:20.260] 中交如果是脾胃的气不够
[01:27:20.260 --> 01:27:22.260] 比如说这个人运化的不够好
[01:27:22.260 --> 01:27:23.260] 对吧
[01:27:23.260 --> 01:27:25.260] 怎么吃都不容易长肉
[01:27:25.260 --> 01:27:26.260] 或者是
[01:27:26.260 --> 01:27:28.260] 中交很容易堵
[01:27:28.260 --> 01:27:29.260] 对吧
[01:27:29.260 --> 01:27:30.260] 吃稍微多吃一点
[01:27:30.260 --> 01:27:31.260] 人就觉得
[01:27:31.260 --> 01:27:33.260] 这个中间就开始觉得顶了
[01:27:33.260 --> 01:27:35.260] 胃里面就不舒服了
[01:27:35.260 --> 01:27:37.260] 那么这种情况下
[01:27:37.260 --> 01:27:39.260] 要让中交的气起来
[01:27:39.260 --> 01:27:41.260] 我上一次跟大家建议了
[01:27:41.260 --> 01:27:43.260] 中交是用黄旗
[01:27:44.260 --> 01:27:48.260] 然后这个黄旗最好是用礼堂的黄旗
[01:27:48.260 --> 01:27:50.260] 就是我们用的更多的
[01:27:50.260 --> 01:27:52.260] 这个应该可以打
[01:27:57.260 --> 01:27:59.260] 就这是一个
[01:28:00.260 --> 01:28:03.260] 因为现在外面用的更多的是北旗
[01:28:04.260 --> 01:28:05.260] 对吧
[01:28:05.260 --> 01:28:06.260] 北旗就是山西的
[01:28:06.260 --> 01:28:08.260] 但是我觉得
[01:28:08.260 --> 01:28:12.260] 我们这么多年用的更多的是礼堂的这个黄旗
[01:28:12.260 --> 01:28:14.260] 礼堂的黄旗是野生的
[01:28:14.260 --> 01:28:17.260] 然后它里面的质地会比较松
[01:28:17.260 --> 01:28:19.260] 所以它通气的作用会比较强
[01:28:19.260 --> 01:28:21.260] 然后它也没有那么甜
[01:28:21.260 --> 01:28:24.260] 所以它就不会那么去组织我们的中交
[01:28:24.260 --> 01:28:26.260] 它通气和
[01:28:26.260 --> 01:28:29.260] 补气的作用会强于那个北旗
[01:28:29.260 --> 01:28:31.260] 所以我用这个会比较多一些
[01:28:31.260 --> 01:28:32.260] 就是所以
[01:28:32.260 --> 01:28:35.260] 家里面老人或者是生病了之后
[01:28:35.260 --> 01:28:37.260] 我觉得脾胃的运化不够好的
[01:28:37.260 --> 01:28:41.260] 像很想很快的恢复人的气肌的
[01:28:41.260 --> 01:28:43.260] 所以我更建议的
[01:28:43.260 --> 01:28:46.260] 用礼堂的黄旗熬水
[01:28:46.260 --> 01:28:49.260] 用这个水来煮无骨粉
[01:28:50.260 --> 01:28:52.260] 那这个用量呢
[01:28:52.260 --> 01:28:54.260] 一天大概是10克
[01:28:55.260 --> 01:28:57.260] 这一天大概是10克
[01:29:00.260 --> 01:29:02.260] 然后再来就是下胶
[01:29:02.260 --> 01:29:04.260] 这几位的问题我等一下一定会回复的
[01:29:04.260 --> 01:29:06.260] 我看您都问了好几次了
[01:29:06.260 --> 01:29:08.260] 然后因为我怕我不说完
[01:29:08.260 --> 01:29:10.260] 我等一下又忘了
[01:29:12.260 --> 01:29:13.260] 然后
[01:29:13.260 --> 01:29:16.260] 你如果心慌气短
[01:29:16.260 --> 01:29:18.260] 脾胃运化都不好怎么办
[01:29:18.260 --> 01:29:20.260] 记住我以前说过
[01:29:20.260 --> 01:29:22.260] 治病和养生一样
[01:29:22.260 --> 01:29:24.260] 从上到下
[01:29:24.260 --> 01:29:27.260] 你先解决最上面的问题
[01:29:27.260 --> 01:29:28.260] 最上面解决好了
[01:29:28.260 --> 01:29:30.260] 再来解决中间
[01:29:30.260 --> 01:29:32.260] 但甚至于有可能你上面解决好
[01:29:32.260 --> 01:29:34.260] 你中间就好了
[01:29:34.260 --> 01:29:37.260] 为什么我们有一个逻辑叫火生土
[01:29:37.260 --> 01:29:39.260] 对吧火是在上面
[01:29:39.260 --> 01:29:41.260] 心强了之后
[01:29:41.260 --> 01:29:43.260] 脾胃自然就好了
[01:29:44.260 --> 01:29:46.260] 然后脾胃好了之后
[01:29:46.260 --> 01:29:48.260] 下面的肾气也就固住了
[01:29:52.260 --> 01:29:53.260] 对吧
[01:29:54.260 --> 01:29:55.260] 从上到下
[01:29:55.260 --> 01:29:57.260] 你不需要每一个问题都去兼顾到
[01:29:57.260 --> 01:29:59.260] 最后弄了一大锅东西来熬
[01:29:59.260 --> 01:30:00.260] 我觉得没必要
[01:30:00.260 --> 01:30:02.260] 只需要解决一个问题
[01:30:02.260 --> 01:30:03.260] 从上到下
[01:30:03.260 --> 01:30:05.260] 从外到里
[01:30:06.260 --> 01:30:07.260] 然后中焦呢
[01:30:07.260 --> 01:30:08.260] 迅黄起义
[01:30:08.260 --> 01:30:09.260] 然后下焦用什么呢
[01:30:09.260 --> 01:30:13.260] 下焦用龙骨和牡丽
[01:30:18.260 --> 01:30:21.260] 下焦用龙骨和牡丽
[01:30:21.260 --> 01:30:23.260] 下焦用龙骨和牡丽
[01:30:23.260 --> 01:30:25.260] 下焦用龙骨和牡丽
[01:30:25.260 --> 01:30:28.260] 下焦用龙骨和牡丽
[01:30:28.260 --> 01:30:31.260] 龙骨牡丽各10克
[01:30:32.260 --> 01:30:34.260] 这个大概要煮90分钟
[01:30:34.260 --> 01:30:36.260] 如果龙骨牡丽的话
[01:30:36.260 --> 01:30:38.260] 大概90分钟
[01:30:40.260 --> 01:30:42.260] 龙骨牡丽各10克
[01:30:42.260 --> 01:30:45.260] 就是用这个龙骨牡丽熬了水之后
[01:30:45.260 --> 01:30:47.260] 用这个水来冲无骨粉
[01:30:47.260 --> 01:30:49.260] 冲了之后再来煮
[01:30:50.260 --> 01:30:53.260] 所以上中下三焦是不一样的
[01:30:53.260 --> 01:30:55.260] 上面是补
[01:30:55.260 --> 01:30:57.260] 中间是补
[01:30:57.260 --> 01:30:59.260] 下面龙骨和牡丽不是补
[01:30:59.260 --> 01:31:01.260] 是固
[01:31:01.260 --> 01:31:05.260] 对生龙骨和生牡丽断的不行
[01:31:24.260 --> 01:31:26.260] 我看一下我刚刚
[01:31:26.260 --> 01:31:28.260] 刚刚这位朋友的问题
[01:31:34.260 --> 01:31:36.260] 我刚刚说的那个煮茶的
[01:31:36.260 --> 01:31:38.260] 就是煮那个有什么西洋参
[01:31:38.260 --> 01:31:39.260] 还有陈皮的那个是吧
[01:31:39.260 --> 01:31:42.260] 那个是羊了之后
[01:31:42.260 --> 01:31:45.260] 就羊了之后你觉得你也没有什么症状了
[01:31:45.260 --> 01:31:47.260] 只不过你觉得好像气没有像
[01:31:47.260 --> 01:31:50.260] 没有恢复到以前的那个样子
[01:31:51.260 --> 01:31:54.260] 对吧就身体还没有完全恢复
[01:31:54.260 --> 01:31:58.260] 你觉得好像气还没有那么足的情况下
[01:31:58.260 --> 01:32:02.260] 可以给自己做一个稍微比较平的
[01:32:02.260 --> 01:32:05.260] 补益的这么一个房子
[01:32:15.260 --> 01:32:16.260] 晚上睡觉
[01:32:16.260 --> 01:32:17.260] 晚上睡觉
[01:32:17.260 --> 01:32:18.260] 夏至冰凉
[01:32:18.260 --> 01:32:19.260] 上升发热
[01:32:19.260 --> 01:32:20.260] 流汗不通
[01:32:20.260 --> 01:32:22.260] 怎么处理
[01:32:22.260 --> 01:32:23.260] 这个我真的不好回答
[01:32:23.260 --> 01:32:25.260] 就是因为我觉得具体问题具体分析吧
[01:32:25.260 --> 01:32:26.260] 就是因为我不能
[01:32:26.260 --> 01:32:29.260] 我不能只靠几个症状来分析
[01:32:30.260 --> 01:32:32.260] 我就回答刚刚这位朋友
[01:32:32.260 --> 01:32:35.260] 就是在我们羊了之后
[01:32:35.260 --> 01:32:37.260] 大家记住在羊了之后
[01:32:38.260 --> 01:32:39.260] 在恢复的阶段
[01:32:39.260 --> 01:32:43.260] 如果你觉得你人很疲倦
[01:32:43.260 --> 01:32:46.260] 如果你觉得你精力大大不如以前
[01:32:46.260 --> 01:32:48.260] 对吧人开始变虚了
[01:32:48.260 --> 01:32:50.260] 然后包括你有口苦
[01:32:50.260 --> 01:32:51.260] 你也吃不下
[01:32:51.260 --> 01:32:53.260] 你还特别饿
[01:32:53.260 --> 01:32:54.260] 也就是又虚
[01:32:54.260 --> 01:32:55.260] 但是又不能容
[01:32:55.260 --> 01:32:56.260] 怎么办
[01:32:56.260 --> 01:32:59.260] 这位叫崔华的朋友刚刚问的
[01:32:59.260 --> 01:33:00.260] 就是问了几次了
[01:33:00.260 --> 01:33:01.260] 像这种情况
[01:33:01.260 --> 01:33:02.260] 大家记住哦
[01:33:02.260 --> 01:33:03.260] 疲倦
[01:33:03.260 --> 01:33:04.260] 口苦
[01:33:05.260 --> 01:33:06.260] 吃不下
[01:33:06.260 --> 01:33:07.260] 然后还饿
[01:33:07.260 --> 01:33:08.260] 对吧
[01:33:08.260 --> 01:33:09.260] 精力还不够
[01:33:09.260 --> 01:33:10.260] 这种情况下
[01:33:10.260 --> 01:33:11.260] 我个人建议的
[01:33:11.260 --> 01:33:15.260] 最好最好的就是用小柴糊来收尾
[01:33:16.260 --> 01:33:19.260] 大家记住白云山的小柴糊
[01:33:19.260 --> 01:33:21.260] 那根据你自己的症状
[01:33:21.260 --> 01:33:24.260] 你记住每一次一到三包
[01:33:25.260 --> 01:33:29.260] 就是如果你觉得疲倦的很严重
[01:33:29.260 --> 01:33:31.260] 对吧像你刚刚描述的这些症状
[01:33:31.260 --> 01:33:32.260] 很严重
[01:33:32.260 --> 01:33:34.260] 我觉得一次三包
[01:33:34.260 --> 01:33:35.260] 一天三次
[01:33:36.260 --> 01:33:37.260] 量很大了
[01:33:37.260 --> 01:33:39.260] 然后你觉得好像状态
[01:33:39.260 --> 01:33:40.260] 没有那么严重
[01:33:40.260 --> 01:33:41.260] 但是有一些疲倦
[01:33:41.260 --> 01:33:42.260] 对吧
[01:33:42.260 --> 01:33:44.260] 那我觉得一天三次
[01:33:44.260 --> 01:33:45.260] 一次两包
[01:33:45.260 --> 01:33:47.260] 或者甚至于一包就好
[01:34:10.260 --> 01:34:14.260] 这个杏酥颗粒
[01:34:14.260 --> 01:34:16.260] 或者杏酥的口福液
[01:34:16.260 --> 01:34:17.260] 它是
[01:34:17.260 --> 01:34:19.260] 它更多的是壳
[01:34:19.260 --> 01:34:22.260] 然后带那么一点点的喘
[01:34:22.260 --> 01:34:23.260] 用的
[01:34:23.260 --> 01:34:25.260] 就如果你不喘
[01:34:25.260 --> 01:34:26.260] 就光是咳嗽的话
[01:34:26.260 --> 01:34:27.260] 我觉得不一定用
[01:34:28.260 --> 01:34:30.260] 就更多的是针对有一些喘
[01:34:31.260 --> 01:34:33.260] 人参怎么吃
[01:34:33.260 --> 01:34:35.260] 大家对于人参比较感兴趣
[01:34:35.260 --> 01:34:38.260] 就觉得好像吃人参比较高级吗
[01:34:38.260 --> 01:34:40.260] 就是我刚刚说了
[01:34:40.260 --> 01:34:42.260] 有上交的问题
[01:34:42.260 --> 01:34:43.260] 有心肺的问题
[01:34:43.260 --> 01:34:44.260] 大家记住了
[01:34:44.260 --> 01:34:46.260] 有心肺的问题
[01:34:46.260 --> 01:34:48.260] 尤其心肺有虚的问题
[01:34:48.260 --> 01:34:50.260] 比如说你觉得容易心慌的
[01:34:50.260 --> 01:34:52.260] 容易心悸的
[01:34:52.260 --> 01:34:54.260] 容易觉得心跳不起来的
[01:34:54.260 --> 01:34:56.260] 容易觉得平时胸闷的
[01:34:56.260 --> 01:34:58.260] 或者容易喘的
[01:34:58.260 --> 01:35:00.260] 就是心肺气不够的
[01:35:00.260 --> 01:35:01.260] 或者是你说话
[01:35:01.260 --> 01:35:03.260] 你觉得这个地方好像提不起来气的
[01:35:03.260 --> 01:35:04.260] 对吧
[01:35:04.260 --> 01:35:07.260] 在你没有不舒服的情况下
[01:35:07.260 --> 01:35:09.260] 你可以用灵下身
[01:35:09.260 --> 01:35:11.260] 熬水
[01:35:11.260 --> 01:35:13.260] 用这个水来煮无辜粉
[01:35:13.260 --> 01:35:15.260] 煮粥不行
[01:35:15.260 --> 01:35:17.260] 这个东西煮粥就不行了
[01:35:19.260 --> 01:35:21.260] 然后
[01:35:21.260 --> 01:35:22.260] 中交的虚对吧
[01:35:22.260 --> 01:35:23.260] 中交的虚就包括什么呢
[01:35:23.260 --> 01:35:25.260] 就包括
[01:35:25.260 --> 01:35:27.260] 比如说食欲不振
[01:35:27.260 --> 01:35:29.260] 比如说不长肉
[01:35:29.260 --> 01:35:31.260] 比如说就是
[01:35:31.260 --> 01:35:33.260] 吃了东西人就觉得很疲倦了
[01:35:33.260 --> 01:35:35.260] 比如说手脚无力
[01:35:35.260 --> 01:35:37.260] 或者手脚容易出汗
[01:35:37.260 --> 01:35:39.260] 这个就叫皮虚的症状
[01:35:39.260 --> 01:35:41.260] 那么中交虚弱的症状呢
[01:35:41.260 --> 01:35:43.260] 就是用黄旗熬水
[01:35:43.260 --> 01:35:45.260] 来煮无辜粉
[01:35:45.260 --> 01:35:47.260] OK 说清楚了吧
[01:35:49.260 --> 01:35:51.260] OK 比赛比赛比赛
[01:35:51.260 --> 01:35:53.260] 我看到了比赛
[01:35:55.260 --> 01:35:57.260] 我觉得比赛有几个比较好的方法
[01:35:57.260 --> 01:35:59.260] 可以跟大家分享
[01:35:59.260 --> 01:36:01.260] 就是第一个呢
[01:36:01.260 --> 01:36:03.260] 就是我个人
[01:36:03.260 --> 01:36:05.260] 我先跟大家说一下
[01:36:05.260 --> 01:36:07.260] 现在用的方法
[01:36:07.260 --> 01:36:09.260] 现在用的方法第一是什么
[01:36:09.260 --> 01:36:11.260] 是用海盐水来洗
[01:36:13.260 --> 01:36:15.260] 用海盐水来洗
[01:36:15.260 --> 01:36:17.260] 就是我觉得第一
[01:36:17.260 --> 01:36:19.260] 这一个通道
[01:36:19.260 --> 01:36:21.260] 鼻子这个通道
[01:36:21.260 --> 01:36:23.260] 它为什么会堵
[01:36:23.260 --> 01:36:25.260] 就是它不愿意
[01:36:25.260 --> 01:36:27.260] 冷空气再进来了
[01:36:27.260 --> 01:36:29.260] 它帮你暂时的把这个通道给关闭
[01:36:29.260 --> 01:36:31.260] 因为里面太寒了
[01:36:31.260 --> 01:36:33.260] 外面的寒再进去的话
[01:36:33.260 --> 01:36:35.260] 里面受不了 所以它帮你把
[01:36:35.260 --> 01:36:37.260] 冷空气的这个通道给关闭了
[01:36:37.260 --> 01:36:39.260] 明白了吗
[01:36:39.260 --> 01:36:41.260] 所以它希望你用口腔去呼吸
[01:36:41.260 --> 01:36:43.260] 对吧 甚至于
[01:36:43.260 --> 01:36:45.260] 很多朋友会发现你戴上口罩之后
[01:36:45.260 --> 01:36:47.260] 鼻子就会通一些了
[01:36:47.260 --> 01:36:49.260] 就是因为
[01:36:49.260 --> 01:36:51.260] 它这个冷空气通过了一层
[01:36:51.260 --> 01:36:53.260] 过滤变暖了之后
[01:36:53.260 --> 01:36:55.260] 它能够进去 身体可以接受
[01:36:57.260 --> 01:36:59.260] 可是呢
[01:36:59.260 --> 01:37:01.260] 我们现在用的普通的方法
[01:37:01.260 --> 01:37:03.260] 就是用海盐水洗
[01:37:03.260 --> 01:37:05.260] 就是用了另外一种寒
[01:37:05.260 --> 01:37:07.260] 强制性的进入
[01:37:07.260 --> 01:37:09.260] 我个人是觉得这样的方法
[01:37:09.260 --> 01:37:11.260] 是不可取的
[01:37:11.260 --> 01:37:13.260] 然后用各种直接通鼻窍的方法
[01:37:13.260 --> 01:37:15.260] 也是不可取的
[01:37:15.260 --> 01:37:17.260] 所以就是如果
[01:37:17.260 --> 01:37:19.260] 我本来这个地方就已经堵了
[01:37:19.260 --> 01:37:21.260] 身体就不愿意那个东西进来了
[01:37:21.260 --> 01:37:23.260] 但我强制性的
[01:37:23.260 --> 01:37:25.260] 用一些方法 比如说用一些激素的
[01:37:25.260 --> 01:37:27.260] 要把通道打通
[01:37:27.260 --> 01:37:29.260] 让那个冷空气重新能够进来
[01:37:29.260 --> 01:37:31.260] 你不是自己在跟你的身体做对吗
[01:37:31.260 --> 01:37:33.260] 你想想看
[01:37:33.260 --> 01:37:35.260] 所以
[01:37:35.260 --> 01:37:37.260] 我建议的方法
[01:37:37.260 --> 01:37:39.260] 第一是什么
[01:37:39.260 --> 01:37:41.260] 第一 我觉得首先是保暖
[01:37:41.260 --> 01:37:43.260] 你先让自己
[01:37:43.260 --> 01:37:45.260] 身体暖起来
[01:37:45.260 --> 01:37:47.260] 然后有几个穴位
[01:37:47.260 --> 01:37:49.260] 大家可以去记一下
[01:37:49.260 --> 01:37:51.260] 如果家里面有朋友
[01:37:51.260 --> 01:37:53.260] 有比较严重的鼻子的问题
[01:37:57.260 --> 01:38:09.260] 这是三组穴位
[01:38:09.260 --> 01:38:19.260] 这是三组穴位
[01:38:19.260 --> 01:38:21.260] OK 这个可以看
[01:38:21.260 --> 01:38:23.260] 对吧 大家看到了
[01:38:23.260 --> 01:38:25.260] 峰池上星河通天
[01:38:25.260 --> 01:38:27.260] 这三组穴位
[01:38:27.260 --> 01:38:29.260] 你家里面如果有人
[01:38:29.260 --> 01:38:31.260] 有这样的症状
[01:38:31.260 --> 01:38:33.260] 不管是年轻小朋友
[01:38:33.260 --> 01:38:35.260] 或者是大人
[01:38:35.260 --> 01:38:37.260] 都可以用
[01:38:37.260 --> 01:38:39.260] 就是
[01:38:39.260 --> 01:38:41.260] 用挨揪的方式
[01:38:41.260 --> 01:38:43.260] 这个揪呢
[01:38:43.260 --> 01:38:45.260] 从前到后
[01:38:45.260 --> 01:38:47.260] 先揪前面的上星
[01:38:47.260 --> 01:38:49.260] 然后再揪两边的通天
[01:38:49.260 --> 01:38:51.260] 然后再揪后面的
[01:38:51.260 --> 01:38:53.260] 峰池
[01:38:53.260 --> 01:38:55.260] 这很有用
[01:38:57.260 --> 01:38:59.260] 对吧 就是
[01:38:59.260 --> 01:39:01.260] 它可以鼓动你身体
[01:39:01.260 --> 01:39:03.260] 里面的氧气起来
